id,permit_id,city,address,type,description,contractor,issued_date
25246,PB25-15729,fort_worth,"2555 WAITS AVE, Fort Worth TX 76109",Residential Accessory New,Kodiak Fence Company,,2025-11-11
25248,PB25-15735,fort_worth,"3916 KENLEY ST, Fort Worth TX 76107",Residential Accessory New,Pool and outdoors,,2025-11-11
213,PB25-15739,fort_worth,"3940 BENT ELM LN, Fort Worth TX 76109",Residential Addition,325-0387 Peppard,,2025-11-11
20804,2025-8261,lewisville,"2611 SIR TURQUIN LN, Lewisville TX",Mechanical HVAC - Residential,"REPLACE EXISTING HVAC SYSTEM SERVING THE MASTER BEDROOM WITH A NEW LENNOX GAS SYSTEM(The indoor unit is located in the walk-in attic upstairs on the right at the top of the stairs, and the outdoor condenser is on the right side of the home near the pool equipment. Installation will utilize existing ductwork. No new ductwork will be installed.)",,2025-11-11
20817,2025-8278,lewisville,"2606 DAME BRISEN DR, Lewisville TX",Cover / Patio / Carport - Residential,BUILD DETACHED PATO COVER AND OUTDOOR KITCHEN ON NEW CONCRETE SLAB,,2025-11-11
21032,2025-11-8993,irving,"1214 ICHABOD CT, Irving TX",Fence,REPLACE 6' BY 28'  & 8' BY 68' CEDAR WOOD FENCE W/ METAL POST  (replace existing sections of fence.  some sections will be 6ft tall; other section will be 8ft tall.  Cedar wood and metal posts will be used.),,2025-11-11
21034,2025-11-8996,irving,"1517 BRADFORD ST, Irving TX",Fence,Put a new wood fence 8'X184' foot long all the way around in the backyard will have a gate to exit to the back,,2025-11-11
21037,2025-11-9001,irving,"3212 HIDALGO ST, Irving TX",Foundation Repair,Foundation Repair-Adjust 6 existing Piers and Mud-Jack 1400sqft of patio,,2025-11-11
21043,2025-11-9009,irving,"2386 USMAN DR, Irving TX",Fence,"New Fence for a New Townhome, 6' cedar X 7LF",,2025-11-11
21047,2025-11-9016,irving,"2004 ONETTA DR, Irving TX",Alteration/Renovation,"REPLACING EXISTING ATTACHED TO HOUSE CARPORT/PATIO COVER, WILL BE RAISING THE ROOF PITCH AS IT WAS FLAT BEFORE, WILL BE MADE OUT OF WOOD AND ROOF SHINGLES, TOTAL HEIGHT WILL BE 16.9'  **NO MEP'S**",,2025-11-11
541,PB25-15687,fort_worth,"1940 STONEHILL DR, Fort Worth TX 76247",Residential Accessory Addition,sunroom addition,,2025-11-10
542,PB25-15674,fort_worth,"3940 BENT ELM LN, Fort Worth TX 76109",Residential Accessory Addition,325-0387 Peppard,,2025-11-10
214,PB25-15682,fort_worth,"9079 SAN JOAQUIN TRL, Fort Worth TX 76118",Residential Addition,Patio Cover Replacement/Addition,,2025-11-10
2825,087155,arlington,1103 WOODBINE STREET,RP,New Construction,,2025-11-10
25800,13767,arlington,"1701  MANSFIELD WEBB RD   GARAGE 7, Arlington TX",CP,New Construction,,2025-11-10
2821,083175,arlington,1207 HIGHLAND DRIVE,RP,New Construction,,2025-11-10
2820,013759,arlington,1701  MANSFIELD WEBB RD   GARAGE 3,CP,New Construction,,2025-11-10
35744,094739,arlington,2221 E LAMAR BOULEVARD 130,CP,Remodel/Alterations/Repairs,,2025-11-10
2819,013772,arlington,1701  MANSFIELD WEBB RD   GARAGE 11,CP,New Construction,,2025-11-10
2818,013768,arlington,1701  MANSFIELD WEBB RD   GARAGE 8,CP,New Construction,,2025-11-10
20774,2025-11-8973,irving,"118 W HIGHLAND DR, Irving TX",Plumbing Standalone,"Replace main sewer service in the front yard from the house to the city tap.

Tunnel under the slab and replace cast iron to the 2 bathrooms, kitchen, and laundry.",,2025-11-10
20777,2025-11-8979,irving,"200 TOUCHDOWN DR, Irving TX",Plumbing Standalone,"Full Bathroom Remodel - Master and Secondary - Replace existing tub/shower with acrylic base and walls. Replace fixture and valve. Also, replacing toilet. Only working in wet space. No electrical work.",,2025-11-10
20769,2025-11-8965,irving,"7727 HOLLOW WAY DR, Irving TX",Electrical Standalone,Addition of 1 Tesla Powerwall-3 battery/gateway. There is an existing solar system on site. BATTERY ONLY Project.,,2025-11-10
20794,2025-8239,lewisville,"754 YORK CT, Lewisville TX",Cover / Patio / Carport - Residential,BUILD ATTACHED ARBOR WITH ELECTRIC,,2025-11-10
20798,2025-8243,lewisville,"2705 QUEEN ELAINE DR, Lewisville TX",Fence - Residential,8' TALL FENCE WOOD PICKETS ON STEEL WOOD,,2025-11-10
20765,2025-11-8957,irving,"1613 GLEN VALLEY DR, Irving TX",Fence,Replace 3' and 4' x 50' wood fence on the side rear,,2025-11-10
25807,94739,arlington,"2221 E LAMAR BOULEVARD 130, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-11-10
25806,87155,arlington,"1103 WOODBINE STREET, Arlington TX",RP,New Construction,,2025-11-10
25805,83175,arlington,"1207 HIGHLAND DRIVE, Arlington TX",RP,New Construction,,2025-11-10
25804,13759,arlington,"1701  MANSFIELD WEBB RD   GARAGE 3, Arlington TX",CP,New Construction,,2025-11-10
21030,2025-11-8986,irving,"1000 MICHAEL CT, Irving TX",Fence,NEW 6' BY 209' CEDAR WOOD FENCE W/ METAL POST  (209ft of 8ft board on board cedar fence with gate),,2025-11-10
25801,13769,arlington,"1701  MANSFIELD WEBB RD   GARAGE 9, Arlington TX",CP,New Construction,,2025-11-10
25802,13768,arlington,"1701  MANSFIELD WEBB RD   GARAGE 8, Arlington TX",CP,New Construction,,2025-11-10
25803,13772,arlington,"1701  MANSFIELD WEBB RD   GARAGE 11, Arlington TX",CP,New Construction,,2025-11-10
2817,013769,arlington,1701  MANSFIELD WEBB RD   GARAGE 9,CP,New Construction,,2025-11-10
2816,013767,arlington,1701  MANSFIELD WEBB RD   GARAGE 7,CP,New Construction,,2025-11-10
20760,2025-11-8952,irving,"1721 PARKSIDE AVE, Irving TX",Fence,"Just outlining the front of property to keep other out of the property WOOD FENCE  6'X72' FRONT LINED UP WITH HOMES, REMOVING 6' WOOD FENCE ON RIGHT SIDE AT FRONT.
(RECENT HOUSE DEMO 2025-09-7269)",,2025-11-10
20759,2025-11-8951,irving,"140 E SCOTLAND DR, Irving TX",Fence,NEW WOOD FENCE 4' TALL X 140LF (I want to build a small fence in front of the house. It will be only 4 feet tall. I will add a concrete base of 2x2 and the distance between the concrete bases will be 10 feet apart and in the middle of those 10 feet there will be a piece of wood added in between.),,2025-11-10
35752,089944,arlington,4381 W GREEN OAKS BOULEVARD 103,CP,Remodel/Alterations/Repairs,,2025-11-07
25828,90983,arlington,"6912 YELLOW HAMMER WAY, Arlington TX",RP,New Construction,,2025-11-07
25827,91252,arlington,"6914 YELLOW HAMMER WAY, Arlington TX",RP,New Construction,,2025-11-07
25826,91289,arlington,"6918 YELLOW HAMMER WAY, Arlington TX",RP,New Construction,,2025-11-07
25825,91275,arlington,"6916 YELLOW HAMMER WAY, Arlington TX",RP,New Construction,,2025-11-07
25810,89944,arlington,"4381 W GREEN OAKS BOULEVARD 103, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-11-07
215,PB25-15642,fort_worth,"3640 5TH AVE, Fort Worth TX 76110",Residential Addition,3640 5th Ave Remodel,,2025-11-07
216,PB25-15616,fort_worth,"1833 CHRISTY CT, Fort Worth TX 76112",Residential Addition,Patio Cover,,2025-11-07
25268,PB25-15621,fort_worth,"4000 SUNSET POINT CIR, Fort Worth TX 76135",Residential Accessory New,Stowe Fence and Concrete,,2025-11-07
2855,091252,arlington,6914 YELLOW HAMMER WAY,RP,New Construction,,2025-11-07
2854,091289,arlington,6918 YELLOW HAMMER WAY,RP,New Construction,,2025-11-07
2856,090983,arlington,6912 YELLOW HAMMER WAY,RP,New Construction,,2025-11-07
2853,091275,arlington,6916 YELLOW HAMMER WAY,RP,New Construction,,2025-11-07
25267,PB25-15620,fort_worth,"4333 SIPHON CT, Fort Worth TX 76262",Residential Accessory New,New Fence,,2025-11-07
21188,2025-11-8932,irving,"610 ROBERTS AVE, Irving TX",Alteration/Renovation,"Remodel interior and addition of laundry room, WITH ALL MEP'S
**WORK ALREADY COMPLETE**
***NOT HOMESTEAD PER DCAD***",,2025-11-07
217,PB25-15574,fort_worth,"4249 SUMMERSWEET LN, Fort Worth TX 76036",Residential Addition,RIS-4249 SUMMERSWEET ADDITION - NEW BEGINNING,,2025-11-06
25280,PB25-15541,fort_worth,"4013 TOLEDO AVE, Fort Worth TX 76133",Residential Accessory New,Everfence/Baker,,2025-11-06
21169,2025-11-8887,irving,"400 JAYNES CT, Irving TX",Electrical Standalone,Replacing old federal pacific panel with new outdoor 200 amp panel. Installing code required surge protection and grounding at panel as well,,2025-11-06
21175,2025-11-8898,irving,"524 S DELAWARE ST, Irving TX",Fence,NEW 6' BY 45' WOOD FENCE,,2025-11-06
21173,2025-11-8896,irving,"1517 BRADFORD ST, Irving TX",Addition,"ADDITION TO EXISTING HOUSE AT BACK **INCLUDES MEP'S** (build a new bathroom 10' x 16' it will have a shower, toilet, sink, a walk-in closet)",,2025-11-06
220,PB25-15531,fort_worth,"6328 GENOA RD, Fort Worth TX 76116",Residential Addition,METRO CODE,,2025-11-06
219,PB25-15539,fort_worth,"6600 SAHALEE DR, Fort Worth TX 76132",Residential Addition,METRO CODE,,2025-11-06
218,PB25-15573,fort_worth,"9228 SAN TEJAS DR, Fort Worth TX 76177",Residential Addition,LUXURY ELEGANT HOMES,,2025-11-06
25832,130306,arlington,2507 NORTH FORTY CIRCLE,CP,Remodel/Alterations/Repairs,,2025-11-06
25277,ECHR-1125-1957,north_richland_hills,"6604 CARSTON CT, North Richland Hills TX",Other (ECHR),M Mechanical () 0Remove and replace the existing system with a new horizontal installation in the attic. All existing ductwork will be Remodel/Repair Replace Applicant RELIANT HEATING AND AC 817616110...,,2025-11-06
25851,93924,arlington,"1184 W PIONEER PARKWAY, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-11-05
2878,092864,arlington,853 HAZELNUT TERRACE,RP,New Construction,,2025-11-05
2879,092872,arlington,857 HAZELNUT TERRACE,RP,New Construction,,2025-11-05
2880,092844,arlington,845 HAZELNUT TERRACE,RP,New Construction,,2025-11-05
2881,092852,arlington,849 HAZELNUT TERRACE,RP,New Construction,,2025-11-05
2882,092831,arlington,841 HAZELNUT TERRACE,RP,New Construction,,2025-11-05
2887,094062,arlington,2153 SPOTTED FAWN DRIVE,RP,New Construction,,2025-11-05
35807,085796,arlington,1205  PENNANT DR   ,CP,Remodel/Alterations/Repairs,,2025-11-05
2891,079168,arlington,5310 LANSINGFORD TRAIL,RP,New Construction,,2025-11-05
35810,093924,arlington,1184 W PIONEER PARKWAY,CP,Remodel/Alterations/Repairs,,2025-11-05
2893,078224,arlington,2178  SERENITY LN   ,RP,New Construction,,2025-11-05
2896,086687,arlington,4107 CROSS BEND DRIVE,RP,New Construction,,2025-11-05
35815,094387,arlington,2100 MOSSY OAK STREET,RP,Remodel/Alterations/Repairs,,2025-11-05
25855,94387,arlington,"2100 MOSSY OAK STREET, Arlington TX",RP,Remodel/Alterations/Repairs,,2025-11-05
25854,86687,arlington,"4107 CROSS BEND DRIVE, Arlington TX",RP,New Construction,,2025-11-05
25852,78224,arlington,"2178  SERENITY LN   , Arlington TX",RP,New Construction,,2025-11-05
25850,79168,arlington,"5310 LANSINGFORD TRAIL, Arlington TX",RP,New Construction,,2025-11-05
25849,85796,arlington,"1205  PENNANT DR   , Arlington TX",CP,Remodel/Alterations/Repairs,,2025-11-05
25847,94062,arlington,"2153 SPOTTED FAWN DRIVE, Arlington TX",RP,New Construction,,2025-11-05
25845,92831,arlington,"841 HAZELNUT TERRACE, Arlington TX",RP,New Construction,,2025-11-05
25844,92852,arlington,"849 HAZELNUT TERRACE, Arlington TX",RP,New Construction,,2025-11-05
25843,92844,arlington,"845 HAZELNUT TERRACE, Arlington TX",RP,New Construction,,2025-11-05
25842,92872,arlington,"857 HAZELNUT TERRACE, Arlington TX",RP,New Construction,,2025-11-05
25841,92864,arlington,"853 HAZELNUT TERRACE, Arlington TX",RP,New Construction,,2025-11-05
21158,2025-11-8873,irving,"2382 USMAN DR, Irving TX",Fence,New 7'x 6' wood Fence for a New Townhome,,2025-11-05
2661,BLDC-0925-0054,north_richland_hills,"8169 PRECINCT LINE RD, North Richland Hills TX",Other (BLDC),5 Building 0Owner tenant finish-out Remodel Applicant Novel Builders Shera@novelbuilders.com Shera Fagg,,2025-11-05
543,PB25-15495,fort_worth,"10624 STAG LN, Fort Worth TX 76036",Residential Accessory Addition,Storage Shed,,2025-11-05
25301,PB25-15462,fort_worth,"2549 OLVERA CT, Fort Worth TX 76179",Residential Accessory New,8ft Board on Board Fence Installation/ Smith Fencing and Construction,,2025-11-05
222,PB25-15504,fort_worth,"5100 LEERAY RD, Fort Worth TX 76244",Residential Addition,RIS-5100 LEERAY-LONE STAR,,2025-11-05
221,PB25-15515,fort_worth,"3020 SIMONDALE DR, Fort Worth TX 76109",Residential Addition,METRO CODE,,2025-11-05
2919,084893,arlington,706B N EAST STREET,RP,New Construction,,2025-11-04
2920,084881,arlington,706A N EAST STREET,RP,New Construction,,2025-11-04
25873,89841,arlington,"1551  NOLAN RYAN EWY   LOT N, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-11-04
25870,84845,arlington,"704A N EAST STREET, Arlington TX",RP,New Construction,,2025-11-04
25869,84868,arlington,"704B N EAST STREET, Arlington TX",RP,New Construction,,2025-11-04
25868,84881,arlington,"706A N EAST STREET, Arlington TX",RP,New Construction,,2025-11-04
25867,84893,arlington,"706B N EAST STREET, Arlington TX",RP,New Construction,,2025-11-04
25859,79234,arlington,"2863  TRANQUIL LN   , Arlington TX",RP,New Construction,,2025-11-04
225,PB25-15393,fort_worth,"2507 CHESTER AVE, Fort Worth TX 76106",Residential Addition,DANIEL ROJAS,,2025-11-04
224,PB25-15432,fort_worth,"14 VALLEY RIDGE RD, FORT WORTH TEXAS",Residential Addition,Integral Color Concrete Steps,,2025-11-04
21134,2025-11-8822,irving,"4541 BYRON CIR, Irving TX",Patio Cover,"New patio cover, pavers, retractable screens, pad for hot tub, heaters, retaining wall (24"" -28"" tall) and steps INCLUDES ELECTRICAL.
*HOMEOWNER NOT HOMESTEADED PER DCAD**",,2025-11-04
21140,2025-11-8834,irving,"2018 COOPER DR, Irving TX",Fence,Update wood fence to new wood pressure treated fence.,,2025-11-04
21147,2025-11-8845,irving,"300 SUMMER MOON CT, Irving TX",Plumbing Standalone,Replace 50 gallon gas wh in garage,,2025-11-04
25316,PB25-15429,fort_worth,"2549 OLVERA CT, Fort Worth TX 76179",Residential Accessory New,Pergola/ Smith Fencing and Construction,,2025-11-04
35844,089841,arlington,1551  NOLAN RYAN EWY   LOT N,CP,Remodel/Alterations/Repairs,,2025-11-04
2921,084868,arlington,704B N EAST STREET,RP,New Construction,,2025-11-04
2676,FENC-1025-1321,north_richland_hills,"7624 SYBIL DR, North Richland Hills TX",Fence,0Stain med brown Applicant GA INC herman@ga.com Herman Lopez,,2025-11-04
223,PB25-15449,fort_worth,"6237 KENWICK AVE, Fort Worth TX 76116",Residential Addition,6237 kenwick addition,,2025-11-04
2922,084845,arlington,704A N EAST STREET,RP,New Construction,,2025-11-04
21129,2025-11-8806,irving,"1509 S IRVING HEIGHTS DR, Irving TX",Roof,RE-ROOF WHOLE HOUSE & REDECKING ROOF AS NEEDED (Replace all roofing on the main house and detached quarters. Replacing skylight on the main house. Reframing enclosed patio roof and installing new roofing material. Replace roof decking as needed throughout.),,2025-11-04
25306,ECHR-1125-1956,north_richland_hills,"6604 CARSTON CT, North Richland Hills TX",Other (ECHR),M Mechanical () 0REPLACE 4 TON FURNACE ONLY Remodel/Repair Replace Applicant A#1 AIR 9725120030permits@anumber1air.com JAMES GREEN,,2025-11-04
25305,ECHR-1125-1955,north_richland_hills,"8417 WORTHSHIRE DR, North Richland Hills TX",Other (ECHR),M Mechanical () 0REMOVE OLD HVAC AND REPLACE WITH NEW 5 TON COMPLETE HVAC SYSTEM Remodel/Repair Replace Applicant Hunter Super Techs dba Sunny Service 8177309000permits@sunnyservice.com Christi Martin...,,2025-11-04
2703,ATIO-0925-0278,north_richland_hills,"7320 BURSEY RD, North Richland Hills TX",Other (ATIO),P Patio/Deck 0cedar tongue and groove deck boards Patio/Deck With Cover Applicant Bourdon Fence Co. (682) 368-9172 Bourdonfenceco@gmail.com Ryan Bourdon,,2025-11-04
2905,079234,arlington,2863  TRANQUIL LN   ,RP,New Construction,,2025-11-04
25322,ECHR-1025-1942,north_richland_hills,"7521 WINDHAVEN RD, North Richland Hills TX",Other (ECHR),M Mechanical () 0Install new 2 ton system with electric heat Remodel/Repair Replace Applicant Hull Air Conditioning lowtempking@aol.com Lonny Hull,,2025-11-03
35847,084182,arlington,3403 WOODSIDE DRIVE,RP,Remodel/Alterations/Repairs,,2025-11-03
21110,2025-11-8774,irving,"1703 WINTHROP ST, Irving TX",Fence,Take out old fence and replace it where the old one was,,2025-11-03
21115,2025-11-8782,irving,"807 CRAIG ST, Irving TX",Plumbing Standalone,REPLACE 50 GAL WH IN GARAGE,,2025-11-03
21118,2025-11-8788,irving,"2527 LASALLE DR, Irving TX",Fence,Replacement Fence Cedar and Galvanize posts 6 feet x 208 feet,,2025-11-03
21121,2025-11-8791,irving,"7312 MARQUIS LN, Irving TX",Alteration/Renovation,CONVERT PRE EXISTING ATTIC SPACE (ALREADY CONDITIONED BY BUILDER) INTO AN OFFICE & BATHROOM SPACE INCLUDES ELECTRICAL & PLUMBING,,2025-11-03
25324,ECHR-1025-1952,north_richland_hills,"8421 RUMFIELD RD, North Richland Hills TX",Other (ECHR),M Mechanical () 03 ton 18 Series complete system Remodel/Repair Replace Applicant One Hour Air (817) 283-6911 Permits@onehourair.com Dustin Hufsey,,2025-11-03
25323,ECHR-1025-1953,north_richland_hills,"8217 CLEAR SPRING LN, North Richland Hills TX",Other (ECHR),M Mechanical () 0replacing a 3.5 ton gas complete system Remodel/Repair Replace Applicant Milestone Electric and Air 4694805167leighann@callmilestone.com Justin Robison,,2025-11-03
2933,050336,arlington,408 WOODROW STREET,RP,Addition,,2025-11-03
2938,066902,arlington,4217 PEACH BLOSSOM DRIVE,RP,Addition,,2025-11-03
25874,84182,arlington,"3403 WOODSIDE DRIVE, Arlington TX",RP,Remodel/Alterations/Repairs,,2025-11-03
25876,50336,arlington,"408 WOODROW STREET, Arlington TX",RP,Addition,,2025-11-03
25881,66902,arlington,"4217 PEACH BLOSSOM DRIVE, Arlington TX",RP,Addition,,2025-11-03
25335,PB25-15327,fort_worth,"2637 BOMAR AVE, Fort Worth TX 76103",Residential Addition,LOS ESTRADA ROOFING,,2025-11-03
226,PB25-15345,fort_worth,"1325 DIAMONDBACK LN, Fort Worth TX 76052",Residential Addition,Rear Pergola,,2025-11-03
228,PB25-15324,fort_worth,"7724 NORMAN AVE, Fort Worth TX 76116",Residential Addition,MIGUEL MURILLO,,2025-11-03
229,PB25-15316,fort_worth,"404 EDGEWICK LN, Fort Worth TX 76036",Residential Addition,404 EDGEWICK LN.,,2025-11-03
25327,ELEC-1025-0161,north_richland_hills,"8169 PRECINCT LINE RD, North Richland Hills TX",Electrical,"() 0Replace 49 lights install 4 surge protectors , Remodel, Repair Applicant (281) 823-2514 garcia1184@yahoo.com Shawn King",,2025-11-03
2667,FENC-1025-1319,north_richland_hills,"8000 LONE OAK DR, North Richland Hills TX",Fence,08-foot board-on-board fencing. The new will follow the same configuration and Applicant GOAD FENCING 8179911200goadfencing@gmail.com Barry Goad,,2025-11-03
230,PB25-15309,fort_worth,"1005 NICOLE WAY, Fort Worth TX 76028",Residential Addition,Blake 26x11,,2025-11-01
25890,59486,arlington,"5801 W INTERSTATE 20 HIGHWAY 350, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-31
25895,65450,arlington,"719 W LAMAR BOULEVARD, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-31
25896,61560,arlington,"6000 COPING LANE, Arlington TX",CP,New Construction,,2025-10-31
25898,46997,arlington,"2201 E ROAD TO SIX FLAGS STREET, Arlington TX",CP,New Construction,,2025-10-31
